EVENT_ID,EVENT_YEAR,EVENT_DATE,EVENT_COUNTRY,EVENT_REGION,EVENT_CITY,ATTACK_SUCCESS_FLG,ATTACK_SUICIDE_FLG,TARGET_1_TYPE,TARGET_1_SUBTYPE,TARGET_1_GROUP_NAME,TARGET_1_NAME,TARGET_1_NATIONALITY,TARGET_2_TYPE,TARGET_2_SUBTYPE,TARGET_2_GROUP_NAME,TARGET_2_NAME,TARGET_2_NATIONALITY,TARGET_3_TYPE,TARGET_3_SUBTYPE,TARGET_3_GROUP_NAME,TARGET_3_NAME,TARGET_3_NATIONALITY,PERP_1_GROUP_NAME,PERP_1_SUBGROUP_NAME,PERP_2_GROUP_NAME,PERP_2_SUBGROUP_NAME,PERP_3_GROUP_NAME,PERP_3_SUBGROUP_NAME,PERP_TOTAL,PERP_TOTAL_GROUP,PERP_CUSTODY_TOTAL,PERP_CUSTODY_TOTAL_GROUP,PERP_CLAIMED_RESPONSIBILITY_FLG,PERP_CLAIM_MODE,WEAPON_1_TYPE,WEAPON_1_SUBTYPE,WEAPON_2_TYPE,WEAPON_2_SUBTYPE,WEAPON_3_TYPE,WEAPON_3_SUBTYPE,WEAPON_4_TYPE,WEAPON_4_SUBTYPE,WEAPON_DETAIL,KILLED_TOTAL,KILLED_TOTAL_GROUP,KILLED_US_TOTAL,KILLED_US_TOTAL_GROUP,KILLED_PERP_TOTAL,KILLED_PERP_TOTAL_GROUP,WOUNDED_TOTAL,WOUNDED_TOTAL_GROUP,WOUNDED_US_TOTAL,WOUNDED_US_TOTAL_GROUP,WOUNDED_PERP_TOTAL,WOUNDED_PERP_TOTAL_GROUP,PROPERTY_DAMAGE_RANGE,PROPERTY_DAMAGE_VALUE,PROPERTY_DAMAGE_DETAIL,HOSTAGE_FLG,HOSTAGE_TOTAL,HOSTAGE_TOTAL_GROUP,HOSTAGE_US_TOTAL,HOSTAGE_US_TOTAL_GROUP,HOSTAGE_RELEASED_TOTAL,HOSTAGE_RELEASED_TOTAL_GROUP,HOSTAGE_OUTCOME_DETAIL,DIVERSION_DESTINATION_COUNTRY,RESOLUTION_DESTINATION_COUNTRY,RANSOM_FLG,RANSOM_DEMANDED,RANSOM_DEMANDED_US,RANSOM_PAID,RANSOM_PAID_US,PERP_COUNTRY_ATTACK_COUNTRY_DIFFERENCE_FLG,PERP_NATIONALITY_TARGET_NATIONALITY_DIFFERENCE_FLG,TARGET_NATIONALITY_ATTACK_COUNTRY_DIFFERENCE_FLG,NATIONALITY_OR_COUNTRY_DIFFERENCE_FLG,ETL_TIMESTAMP
2.02E+11,2016,00:00.0,Sudan,Sub-Saharan Africa,Galab,1,0,Government (General),Election-related,Sudanese National Election Commission,Members of Darfur Referendum Commission,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,1,5,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B82
2.02E+11,2016,00:00.0,Libya,Middle East & North Africa,Tripoli,1,0,Government (General),"Government Personnel (excluding police, military)",General Electricity Company of Libya (GECOL),Trucks of Employees,Libya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Unknown,-99,Eight trucks and 500 telegraph poles were stolen in this attack.,1,8,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B83
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Sitangkai,1,0,Maritime,Commercial Maritime,Unknown,Vessels,Indonesia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abu Sayyaf Group (ASG),NULL,NULL,NULL,NULL,NULL,5,10,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,0,Minor (likely < $1 million),-99,Two vessels were stolen in this attack.,1,4,0,0,0,4,0,Hostage(s) released by perpetrators,NULL,NULL,1,-99,0,-99,0,0,1,1,1,0x0000000000000B84
2.02E+11,2016,00:00.0,China,East Asia,Xi'an,1,0,Transportation,Bus (excluding tourists),Unknown,Passenger Bus,China,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uighur Separatists,NULL,NULL,NULL,NULL,NULL,3,0,3,0,0,NULL,Incendiary,Arson/Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,10,0,0,0,0,5,10,0,0,0,0,Minor (likely < $1 million),-99,A bus was damaged in this attack.,1,NULL,NULL,0,0,NULL,NULL,Combination,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B85
2.02E+11,2016,00:00.0,Libya,Middle East & North Africa,Abu Qurayn,1,0,Business,Retail/Grocery/Bakery,Unknown,Food-Laden Trucks,Libya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tripoli Province of the Islamic State,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,Six trucks were taken in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B86
2.02E+11,2016,00:00.0,Sudan,Sub-Saharan Africa,Unknown,1,0,Business,Retail/Grocery/Bakery,Unknown,Goods-Laden Vehicles,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,Two DShK machine guns were used in the attack.,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,Two vehicles and unspecified goods were stolen in this attack.,1,6,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B87
2.02E+11,2016,00:00.0,Mali,Sub-Saharan Africa,Menaka,1,0,NGO,International NGO,Doctors of the World (MdM),Belgian Employees,International,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,Two vehicles were taken in this attack.,1,3,0,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000B88
2.02E+11,2016,00:00.0,Sudan,Sub-Saharan Africa,Feina,1,0,Business,Retail/Grocery/Bakery,Unknown,Commercial Vehicle,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janjaweed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,A commercial vehicle was stolen in this attack.,1,6,10,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B89
2.02E+11,2016,00:00.0,Kazakhstan,Central Asia,Aktobe,1,0,Military,Military Barracks/Base/Headquarters/Checkpost,Kazakhstan National Guard,Base,Kazakhstan,Transportation,Bus (excluding tourists),Unknown,Bus,Kazakhstan,NULL,NULL,NULL,NULL,NULL,Kazakhstan Liberation Army,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,E-mail,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,1,0,6,10,0,0,0,0,Minor (likely < $1 million),-99,A bus and a gate were damaged in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B8A
2.02E+11,2016,00:00.0,West Bank and Gaza Strip,Middle East & North Africa,Qalandiyah,1,0,Government (General),"Government Personnel (excluding police, military)",Palestinian National Authority,Minister of Social Development: Ibrahim al-Shaer,West Bank and Gaza Strip,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B8B
2.02E+11,2016,00:00.0,Sudan,Sub-Saharan Africa,Unknown,1,0,Business,Retail/Grocery/Bakery,Unknown,Commercial Vehicle,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A commercial vehicle was stolen in this attack.,1,NULL,NULL,0,0,NULL,NULL,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B8C
2.02E+11,2016,00:00.0,Somalia,Sub-Saharan Africa,Dhobley,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicles,Somalia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,Two vehicles were stolen in this attack.,1,NULL,NULL,0,0,NULL,NULL,Unknown,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B8D
2.02E+11,2016,00:00.0,Nigeria,Sub-Saharan Africa,Bakassi district,1,0,Maritime,Commercial Maritime,Unknown,Vessel,Liberia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Concerned Militant Leaders (CML),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,E-mail,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Unknown,NULL,NULL,-9,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000B8E
2.02E+11,2016,00:00.0,Thailand,Southeast Asia,Banthunkha,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Truck,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Runda Kumpulan Kecil (RKK),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Rifle/Shotgun (non-automatic),Melee,Blunt Object,NULL,NULL,NULL,NULL,Rifles and traffic batons were used in the attack.,1,0,0,0,0,0,2,0,0,0,0,0,Unknown,-99,A pickup truck was stolen in this attack.,1,1,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B8F
2.02E+11,2016,00:00.0,Somalia,Sub-Saharan Africa,Jilib,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Somalia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Incendiary,Arson/Fire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,Three vehicles were damaged in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B90
2.02E+11,2016,00:00.0,Egypt,Middle East & North Africa,Arish,1,0,Police,Police Security Forces/Officers,Egyptian National Police (ENP),Officer: Ahmed Salma,Egypt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sinai Province of the Islamic State,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A police vehicle was stolen in this attack.,1,1,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B91
2.02E+11,2016,00:00.0,Thailand,Southeast Asia,Tao Rabon,1,0,Business,Retail/Grocery/Bakery,Unknown,Milk Truck,Thailand,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,6,10,0,0,0,NULL,Firearms,Handgun,Firearms,Rifle/Shotgun (non-automatic),NULL,NULL,NULL,NULL,Two rifles and a pistol were used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A milk delivery truck was stolen in this attack.,1,NULL,NULL,0,0,NULL,NULL,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B92
2.02E+11,2016,00:00.0,Nigeria,Sub-Saharan Africa,Akuku-Toru district,1,0,Police,Police Patrol (including vehicles and convoys),Nigeria Police Force (NPF),Patrol,Nigeria,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A gunboat was stolen in this attack.,1,4,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B93
2.02E+11,2016,00:00.0,Somalia,Sub-Saharan Africa,Bacaadweyn,1,0,Military,Military Unit/Patrol/Convoy,Puntland Security Force (PSF),Convoy,Somalia,Private Citizens & Property,Laborer (General)/Occupation Identified,Unknown,Technicians,Somalia,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,1,0,1,0,0,0,0,0,Unknown,-99,A military vehicle was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000B94
2.02E+11,2016,00:00.0,Egypt,Middle East & North Africa,Khewitar,1,0,Business,Medical/Pharmaceutical,Unknown,Medical Facility,Egypt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sinai Province of the Islamic State,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,Two trucks were stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B95
2.02E+11,2016,00:00.0,Somalia,Sub-Saharan Africa,Buur Dhuxunle,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,Somalia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Shabaab,NULL,NULL,NULL,NULL,NULL,2,0,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,0,2,0,3,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,1,3,0,0,0,3,0,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B96
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Bongao,1,0,Maritime,Commercial Maritime,MV Dongbang Giant,Cargo Ship,South Korea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abu Sayyaf Group (ASG),NULL,NULL,NULL,NULL,NULL,10,10,0,0,1,Personal claim,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,2,0,0,0,2,0,Hostage(s) released by perpetrators,NULL,NULL,1,-99,0,-99,0,0,1,1,1,0x0000000000000B97
2.02E+11,2016,00:00.0,Malaysia,Southeast Asia,Unknown,1,0,Private Citizens & Property,Named Civilian,Not Applicable,"Civilians: Jurgen Kantner, Sabine Merz",Germany,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abu Sayyaf Group (ASG),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Call (post-incident),Firearms,Rifle/Shotgun (non-automatic),Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,A shotgun and a knife were used in the attack.,2,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,1,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,1,605000,0,0,0,1,1,1,1,0x0000000000000B98
2.02E+11,2016,00:00.0,Afghanistan,South Asia,Khushi district,1,0,Business,Private Security Company/Firm,Sterling Global Operations Incorporated,Employees,International,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taliban,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,Minor (likely < $1 million),-99,Seven vehicles were stolen in this attack.,1,4,0,0,0,NULL,NULL,Unknown,NULL,NULL,1,10000,10000,10000,10000,0,1,1,1,0x0000000000000B99
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Unknown,1,0,Maritime,Commercial Maritime,Unknown,MV Royal 16 Ship,Vietnam,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abu Sayyaf Group (ASG),NULL,NULL,NULL,NULL,NULL,10,10,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,0,1,0,0,0,0,0,NULL,NULL,NULL,1,6,10,0,0,2,0,Combination,NULL,NULL,-9,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000B9A
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Kablon,1,0,Transportation,Bus (excluding tourists),Yellow Bus Line Company (YBL),Bus,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New People's Army (NPA),NULL,NULL,NULL,NULL,NULL,5,10,0,0,1,Personal claim,Firearms,Handgun,Incendiary,Gasoline or Alcohol,NULL,NULL,NULL,NULL,Handguns and gasoline were used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A bus was damaged in this attack.,1,30,30,0,0,30,30,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B9B
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Unknown,0,0,Maritime,Commercial Maritime,Unknown,Kumiai Shagang Ship,Japan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abu Sayyaf Group (ASG),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,1,0x0000000000000B9C
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Tantangan,1,0,Transportation,Bus (excluding tourists),Husky Bus Line,Bus,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New People's Army (NPA),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Personal claim,Firearms,Unknown Gun Type,Incendiary,Gasoline or Alcohol,NULL,NULL,NULL,NULL,Firearms and gasoline were used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A bus was damaged in this attack.,1,7,10,0,0,7,10,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B9D
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Santo Nino,1,0,Transportation,Bus (excluding tourists),Yellow Bus Line Company (YBL),Bus,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New People's Army (NPA),NULL,NULL,NULL,NULL,NULL,5,10,0,0,1,Personal claim,Firearms,Handgun,Incendiary,Gasoline or Alcohol,NULL,NULL,NULL,NULL,Handguns and gasoline were used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A bus was damaged in this attack.,1,19,20,0,0,19,20,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B9E
2.02E+11,2016,00:00.0,Philippines,Southeast Asia,Tantangan,1,0,Tourists,Tour Bus/Van,Husky Tours,Bus,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,New People's Army (NPA),NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,Personal claim,Firearms,Unknown Gun Type,Incendiary,Arson/Fire,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,NULL,NULL,0,0,NULL,NULL,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000B9F
2.02E+11,2016,00:00.0,Sudan,Sub-Saharan Africa,Tagga,1,0,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicles,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000BA0
2.02E+11,2016,00:00.0,Sudan,Sub-Saharan Africa,Zalingei district,1,0,Transportation,Bus (excluding tourists),Unknown,Commercial Vehicle,Sudan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,"A vehicle, money, and mobile phones were stolen in this attack.",1,NULL,NULL,0,0,NULL,NULL,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000BA1
2.02E+11,2016,00:00.0,Germany,Western Europe,Berlin,1,0,Private Citizens & Property,Laborer (General)/Occupation Identified,Unknown,Truck Driver: Lukasz Urban,Poland,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jihadi-inspired extremists,NULL,NULL,NULL,NULL,NULL,1,0,0,0,1,Video,Firearms,Unknown Gun Type,Melee,Knife or Other Sharp Object,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A truck was stolen in this attack.,1,1,0,0,0,0,0,Hostage(s) killed (not during rescue attempt),NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,1,1,0x0000000000000BA2
2.02E+11,2016,00:00.0,Libya,Middle East & North Africa,Sabha,1,0,Airports & Aircraft,Aircraft (not at an airport),Afriqiyah Airways,Aircraft,Libya,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Al-Fateh Al-Jadid,NULL,NULL,NULL,NULL,NULL,2,0,2,0,1,Personal claim,Explosives,Grenade,Firearms,Handgun,NULL,NULL,NULL,NULL,A grenade and pistols were used in the attack.,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,115,120,0,0,115,120,Hostage(s) released by perpetrators,Malta,Malta,0,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000BA3
2.02E+11,2017,00:00.0,Philippines,Southeast Asia,Unknown,0,0,Maritime,Commercial Maritime,Oceanic Shipping Lines,Ocean Kingdom Merchant Vessel,Philippines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abu Sayyaf Group (ASG),NULL,NULL,NULL,NULL,NULL,10,10,0,0,0,NULL,Firearms,Automatic or Semi-Automatic Rifle,NULL,NULL,NULL,NULL,NULL,NULL,"M16, M14, and Kalashnikov assault rifles were used in the attack.",0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A cargo ship was damaged in this attack.,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0x0000000000000BA4
2.02E+11,2017,00:00.0,Egypt,Middle East & North Africa,Arish,1,0,Government (General),NULL,General Customs Department,Vehicle,Egypt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,Firearms,Unknown Gun Type,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,Minor (likely < $1 million),-99,A vehicle was stolen in this attack.,1,1,0,0,0,1,0,Hostage(s) released by perpetrators,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0x0000000000000BA5
